quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,product_name_x,category_x,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_time_minutes_x,distance_km_x,delivery_status_y,order_hour,order_dayofweek,is_weekend,customer_total_orders,customer_total_spend,customer_avg_order_value,customer_total_quantity,last_order_date,customer_recency_days,is_repeat_customer,product_name_y,category_y,total_units_sold,product_total_revenue,product_revenue_share,delivery_time_minutes_y,distance_km_y,delayed_flag
3,976.55,2024-04-07 09:13:19,2024-04-07 09:25:19,2024-04-07 09:22:19,On Time,2623.91,Wallet,nuts,snacks & munchies,bahl-pau,976.55,1502.38,35.0,90,12,75,-3.0,4.31,On Time,9,6,1,3,9840.46,3280.153333333333,8,2024-10-16 15:42:15,19,1,nuts,snacks & munchies,38,39588.43,0.0035959052287434,-3.0,4.31,0
2,914.88,2024-10-11 00:49:10,2024-10-11 01:08:10,2024-10-11 01:19:10,Slightly Delayed,2657.2,UPI,baby food,baby care,mallick plc,914.88,1306.97,30.0,365,12,73,11.0,4.74,Slightly Delayed,0,4,0,1,2657.2,2657.2,2,2024-10-11 00:49:10,24,0,baby food,baby care,37,35555.2,0.0032295579690586,11.0,4.74,0
1,607.67,2024-03-08 04:32:20,2024-03-08 04:49:20,2024-03-08 05:18:20,Significantly Delayed,3712.65,Cash,baby food,baby care,srinivas plc,607.67,868.1,30.0,365,21,64,29.0,4.11,Significantly Delayed,4,4,0,4,7225.93,1806.4825,6,2024-09-01 08:11:47,64,1,baby food,baby care,26,24143.91,0.0021930450945216,29.0,4.11,0
1,275.03,2024-05-08 19:31:11,2024-05-08 19:49:11,2024-05-08 19:53:11,On Time,3039.42,Wallet,baby wipes,baby care,loyal inc,275.03,392.9,30.0,365,15,80,4.0,3.43,On Time,19,2,0,4,11023.74,2755.935,9,2024-08-02 18:00:51,94,1,baby wipes,baby care,31,40890.67,0.0037141905869928,4.0,3.43,0
1,340.66,2024-05-29 22:09:17,2024-05-29 22:21:17,2024-05-29 22:40:17,Significantly Delayed,5183.38,Card,frozen vegetables,instant & frozen food,"kara, sodhi and bassi",340.66,567.77,40.0,180,27,64,19.0,4.41,Significantly Delayed,22,2,0,3,11719.01,3906.3366666666666,5,2024-05-29 22:09:17,158,1,frozen vegetables,instant & frozen food,43,38133.68,0.003463767047676,19.0,4.41,0
1,236.95,2024-10-25 23:31:21,2024-10-25 23:41:21,2024-10-25 23:36:21,On Time,1880.57,Wallet,popcorn,snacks & munchies,"krishnamurthy, sibal and das",236.95,364.54,35.0,90,28,79,-5.0,1.24,On Time,23,4,0,2,3703.69,1851.845,4,2024-10-25 23:31:21,9,1,popcorn,snacks & munchies,36,38955.54,0.0035384184211024,-5.0,1.24,0
3,941.19,2024-03-27 00:21:11,2024-03-27 00:35:11,2024-03-27 00:38:11,On Time,924.41,UPI,baby wipes,baby care,ranganathan-peri,941.19,1344.56,30.0,365,21,94,3.0,0.78,On Time,0,2,0,5,11343.79,2268.7580000000003,12,2024-08-25 09:54:40,71,1,baby wipes,baby care,41,46654.04,0.0042376903145188,3.0,0.78,0
2,765.76,2023-04-10 21:05:09,2023-04-10 21:20:09,2023-04-10 21:27:09,Slightly Delayed,1364.14,Wallet,cough syrup,pharmacy,balan-madan,765.76,957.2,20.0,365,30,94,7.0,4.41,Slightly Delayed,21,0,0,4,6281.93,1570.4825,7,2024-10-28 23:39:45,6,1,cough syrup,pharmacy,56,54194.63,0.0049226188910956,7.0,4.41,0
3,925.65,2023-04-11 06:16:55,2023-04-11 06:35:55,2023-04-11 06:34:55,On Time,3732.99,Cash,mangoes,fruits & vegetables,mandal-kar,925.65,1234.2,25.0,3,27,74,-1.0,3.71,On Time,6,1,0,1,3732.99,3732.99,3,2023-04-11 06:16:55,573,0,mangoes,fruits & vegetables,61,77830.82,0.0070695466477299,-1.0,3.71,0
3,888.16,2023-05-06 05:42:40,2023-05-06 05:56:40,2023-05-06 06:03:40,Slightly Delayed,5271.36,UPI,potatoes,fruits & vegetables,"balan, patel and mall",888.16,1184.21,25.0,3,18,94,7.0,1.39,Slightly Delayed,5,5,1,1,5271.36,5271.36,3,2023-05-06 05:42:40,548,0,potatoes,fruits & vegetables,29,29078.84,0.0026412957725728,7.0,1.39,0
1,83.18,2023-05-31 22:19:27,2023-05-31 22:36:27,2023-05-31 22:36:27,On Time,2032.56,UPI,pet treats,pet care,raja and sons,83.18,127.97,35.0,365,25,73,0.0,1.77,On Time,22,2,0,2,3005.25,1502.625,3,2023-05-31 22:19:27,522,1,pet treats,pet care,46,56750.15,0.0051547424617994,0.0,1.77,0
1,726.41,2024-10-15 17:45:27,2024-10-15 17:55:27,2024-10-15 18:10:27,Slightly Delayed,1613.11,UPI,iced tea,cold drinks & juices,bhasin llc,726.41,1037.73,30.0,180,10,97,15.0,0.66,Slightly Delayed,17,1,0,1,1613.11,1613.11,1,2024-10-15 17:45:27,20,0,iced tea,cold drinks & juices,51,48739.05,0.0044270764144723,15.0,0.66,0
3,973.44,2024-08-15 00:01:13,2024-08-15 00:13:13,2024-08-15 00:24:13,Slightly Delayed,2675.63,Card,ice cream,instant & frozen food,banerjee inc,973.44,1622.4,40.0,180,11,71,11.0,4.79,Slightly Delayed,0,3,0,2,4299.14,2149.57,6,2024-08-15 00:01:13,81,1,ice cream,instant & frozen food,26,23142.3,0.0021020666284353,11.0,4.79,0
1,827.44,2023-08-18 00:38:42,2023-08-18 00:49:42,2023-08-18 00:58:42,Slightly Delayed,551.88,Cash,diapers,baby care,"kurian, patla and sanghvi",827.44,1182.06,30.0,365,19,84,9.0,2.27,Slightly Delayed,0,4,0,4,8865.85,2216.4625,8,2024-07-14 12:58:37,113,1,diapers,baby care,45,50480.81,0.004585284352782,9.0,2.27,0
3,486.28,2024-07-03 08:33:55,2024-07-03 08:44:55,2024-07-03 08:49:55,On Time,1588.66,Card,pet treats,pet care,"mani, dhar and muni",486.28,748.12,35.0,365,21,68,5.0,2.26,On Time,8,2,0,5,8313.27,1662.654,12,2024-09-13 02:31:41,52,1,pet treats,pet care,49,36616.57,0.0033259645689826,5.0,2.26,0
3,90.56,2023-05-08 17:23:01,2023-05-08 17:43:01,2023-05-08 17:45:01,On Time,4939.0,Wallet,cough syrup,pharmacy,ram-suri,90.56,113.2,20.0,365,20,56,2.0,3.47,On Time,17,0,0,5,11873.06,2374.612,10,2024-05-30 17:53:58,158,1,cough syrup,pharmacy,41,41177.13,0.0037402103865106,2.0,3.47,0
2,939.55,2023-07-27 06:22:38,2023-07-27 06:36:38,2023-07-27 06:38:38,On Time,994.56,Wallet,baby wipes,baby care,talwar and sons,939.55,1342.21,30.0,365,18,52,2.0,1.13,On Time,6,3,0,3,7854.63,2618.21,7,2023-12-17 14:29:17,323,1,baby wipes,baby care,34,31992.01,0.0029059054889778,2.0,1.13,0
1,58.59,2024-01-22 03:06:25,2024-01-22 03:22:25,2024-01-22 03:22:25,On Time,3919.44,Wallet,eggs,dairy & breakfast,rout-sarna,58.59,73.24,20.0,7,19,53,0.0,2.82,On Time,3,0,0,1,3919.44,3919.44,1,2024-01-22 03:06:25,287,0,eggs,dairy & breakfast,31,37815.7,0.0034348842163883,0.0,2.82,0
3,941.19,2024-09-11 14:29:55,2024-09-11 14:39:55,2024-09-11 14:38:55,On Time,2028.61,Card,baby wipes,baby care,ranganathan-peri,941.19,1344.56,30.0,365,21,94,-1.0,0.87,On Time,14,2,0,2,4508.26,2254.13,5,2024-09-11 14:29:55,54,1,baby wipes,baby care,41,46654.04,0.0042376903145188,-1.0,0.87,0
2,186.08,2024-06-05 03:37:45,2024-06-05 03:52:45,2024-06-05 03:51:45,On Time,4283.33,Cash,frozen pizza,instant & frozen food,baral group,186.08,310.13,40.0,180,29,84,-1.0,2.47,On Time,3,2,0,3,10171.29,3390.4300000000003,5,2024-06-05 03:37:45,152,1,frozen pizza,instant & frozen food,34,37855.12,0.0034384648227452,-1.0,2.47,0
3,720.95,2024-09-26 15:13:34,2024-09-26 15:30:34,2024-09-26 15:27:34,On Time,949.73,Card,cat food,pet care,majumdar plc,720.95,1109.15,35.0,365,28,95,-3.0,3.65,On Time,15,3,0,4,4954.51,1238.6275,8,2024-09-26 15:13:34,39,1,cat food,pet care,45,43712.39,0.0039704936963116,-3.0,3.65,0
1,114.52,2024-01-30 00:32:25,2024-01-30 00:48:25,2024-01-30 00:49:25,On Time,951.43,UPI,baby wipes,baby care,lall llc,114.52,163.6,30.0,365,29,56,1.0,3.54,On Time,0,1,0,2,4949.27,2474.635,4,2024-01-30 00:32:25,279,1,baby wipes,baby care,68,60246.8,0.0054723509655488,1.0,3.54,0
2,863.18,2023-10-09 16:29:24,2023-10-09 16:44:24,2023-10-09 16:59:24,Slightly Delayed,3080.01,Wallet,baby wipes,baby care,dora-pillai,863.18,1233.11,30.0,365,17,97,15.0,4.1,Slightly Delayed,16,0,0,3,8115.98,2705.3266666666664,5,2024-01-31 06:43:27,278,1,baby wipes,baby care,48,62743.14,0.005699099085106,15.0,4.1,0
2,48.55,2023-06-05 07:14:36,2023-06-05 07:30:36,2023-06-05 07:38:36,Slightly Delayed,2708.73,Wallet,soap,personal care,"shere, thakur and naik",48.55,74.69,35.0,365,30,95,8.0,1.71,Slightly Delayed,7,0,0,3,7608.23,2536.0766666666664,8,2024-01-06 15:27:13,303,1,soap,personal care,37,39538.43,0.0035913636174333,8.0,1.71,0
3,417.39,2024-06-26 22:03:35,2024-06-26 22:22:35,2024-06-26 22:38:35,Significantly Delayed,2501.14,Cash,rice,grocery & staples,"ramanathan, agarwal and baria",417.39,491.05,15.0,365,20,72,16.0,1.09,Significantly Delayed,22,2,0,2,2856.05,1428.025,5,2024-09-10 05:20:18,55,1,rice,grocery & staples,36,33139.55,0.0030101391018336,16.0,1.09,0
1,878.8,2023-11-03 10:06:42,2023-11-03 10:20:42,2023-11-03 10:25:42,On Time,1871.85,Card,dog food,pet care,"parekh, lad and kadakia",878.8,1352.0,35.0,365,13,75,5.0,0.8,On Time,10,4,0,6,15153.25,2525.5416666666665,13,2024-03-28 23:16:24,220,1,dog food,pet care,37,46696.79,0.0042415733921889,5.0,0.8,0
1,109.03,2024-01-14 01:21:07,2024-01-14 01:37:07,2024-01-14 01:41:07,On Time,3631.19,Wallet,cat food,pet care,batta inc,109.03,167.74,35.0,365,14,71,4.0,1.06,On Time,1,6,1,3,8401.95,2800.65,3,2024-07-05 14:03:12,122,1,cat food,pet care,50,56203.18,0.0051050599590337,4.0,1.06,0
3,989.88,2024-03-09 06:15:43,2024-03-09 06:30:43,2024-03-09 06:34:43,On Time,3550.8,UPI,eggs,dairy & breakfast,chahal group,989.88,1237.35,20.0,7,13,98,4.0,3.99,On Time,6,5,1,2,4127.02,2063.51,4,2024-05-08 21:07:08,179,1,eggs,dairy & breakfast,46,50655.52,0.0046011536510217,4.0,3.99,0
2,397.55,2024-02-25 12:46:11,2024-02-25 13:03:11,2024-02-25 13:15:11,Slightly Delayed,486.28,Card,toilet cleaner,household care,"gaba, sodhi and choudhary",397.55,530.07,25.0,365,24,84,12.0,4.3,Slightly Delayed,12,6,1,5,17572.43,3514.486,9,2024-08-04 15:09:28,92,1,toilet cleaner,household care,62,53621.97,0.0048706029084388,12.0,4.3,0
2,417.39,2023-11-03 22:42:39,2023-11-03 23:02:39,2023-11-03 22:58:39,On Time,1065.22,UPI,rice,grocery & staples,"ramanathan, agarwal and baria",417.39,491.05,15.0,365,20,72,-4.0,1.44,On Time,22,4,0,2,5371.2300000000005,2685.615,5,2023-11-03 22:42:39,366,1,rice,grocery & staples,36,33139.55,0.0030101391018336,-4.0,1.44,0
2,608.0,2024-01-01 09:56:45,2024-01-01 10:13:45,2024-01-01 10:08:45,On Time,1648.44,Cash,bread,dairy & breakfast,sidhu plc,608.0,760.0,20.0,7,26,76,-5.0,4.18,On Time,9,0,0,4,6583.01,1645.7525,8,2024-09-27 19:15:45,38,1,bread,dairy & breakfast,50,36011.13,0.0032709711059509,-5.0,4.18,0
2,831.43,2023-05-08 15:47:46,2023-05-08 16:06:46,2023-05-08 16:18:46,Slightly Delayed,1064.76,Card,biscuits,snacks & munchies,jani-ram,831.43,1279.12,35.0,90,10,79,12.0,2.98,Slightly Delayed,15,0,0,8,19028.36,2378.545,12,2024-10-13 21:57:38,21,1,biscuits,snacks & munchies,35,43748.53,0.0039737763729665,12.0,2.98,0
1,321.28,2024-04-13 17:15:30,2024-04-13 17:26:30,2024-04-13 17:29:30,On Time,866.92,Card,mango drink,cold drinks & juices,dass and sons,321.28,458.97,30.0,180,20,91,3.0,2.32,On Time,17,5,1,2,4018.13,2009.065,4,2024-04-13 17:15:30,205,1,mango drink,cold drinks & juices,45,51786.69,0.0047039003403347,3.0,2.32,0
1,612.04,2023-12-07 04:19:20,2023-12-07 04:30:20,2023-12-07 04:39:20,Slightly Delayed,1745.73,Cash,salt,grocery & staples,"grewal, swamy and dayal",612.04,720.05,15.0,365,30,100,9.0,1.49,Slightly Delayed,4,3,0,4,6295.6,1573.9,6,2024-06-28 10:40:06,129,1,salt,grocery & staples,38,38918.88,0.0035350885116899,9.0,1.49,0
2,577.13,2023-05-05 21:23:44,2023-05-05 21:38:44,2023-05-05 21:35:44,On Time,562.7,Wallet,cough syrup,pharmacy,hayer-banerjee,577.13,721.41,20.0,365,24,86,-3.0,4.42,On Time,21,4,0,2,1379.08,689.54,5,2023-11-06 15:18:46,364,1,cough syrup,pharmacy,38,40816.75,0.0037074762688319,-3.0,4.42,0
1,102.44,2024-03-16 19:24:52,2024-03-16 19:42:52,2024-03-16 19:39:52,On Time,2804.37,UPI,pulses,grocery & staples,"parmer, gola and yogi",102.44,120.52,15.0,365,28,86,-3.0,1.67,On Time,19,5,1,2,5004.84,2502.42,2,2024-03-16 19:24:52,233,1,pulses,grocery & staples,23,29097.83,0.0026430206765483,-3.0,1.67,0
3,48.55,2023-06-07 05:18:44,2023-06-07 05:30:44,2023-06-07 05:32:44,On Time,347.91,Cash,soap,personal care,"shere, thakur and naik",48.55,74.69,35.0,365,30,95,2.0,0.97,On Time,5,2,0,2,3572.83,1786.415,5,2024-07-12 18:09:22,115,1,soap,personal care,37,39538.43,0.0035913636174333,2.0,0.97,0
1,517.03,2023-08-08 06:00:23,2023-08-08 06:16:23,2023-08-08 06:11:23,On Time,2939.42,Wallet,pet treats,pet care,pillay-ahuja,517.03,795.43,35.0,365,16,57,-5.0,1.48,On Time,6,1,0,1,2939.42,2939.42,1,2023-08-08 06:00:23,454,0,pet treats,pet care,43,50653.05,0.004600929295423,-5.0,1.48,0
2,186.08,2024-06-21 09:02:00,2024-06-21 09:15:00,2024-06-21 09:10:00,On Time,4707.96,Cash,frozen pizza,instant & frozen food,baral group,186.08,310.13,40.0,180,29,84,-5.0,2.05,On Time,9,4,0,3,12114.24,4038.08,5,2024-08-09 08:44:33,87,1,frozen pizza,instant & frozen food,34,37855.12,0.0034384648227452,-5.0,2.05,0
2,354.91,2023-12-20 18:58:47,2023-12-20 19:11:47,2023-12-20 19:07:47,On Time,2702.57,Cash,carrots,fruits & vegetables,"subramanian, chaudhuri and dora",354.91,473.21,25.0,3,30,67,-4.0,0.62,On Time,18,2,0,2,3124.71,1562.355,3,2024-01-31 20:57:35,277,1,carrots,fruits & vegetables,45,44896.72,0.0040780690267694,-4.0,0.62,0
2,612.04,2024-02-17 04:52:33,2024-02-17 05:12:33,2024-02-17 05:22:33,Slightly Delayed,758.75,Card,salt,grocery & staples,"grewal, swamy and dayal",612.04,720.05,15.0,365,30,100,10.0,3.08,Slightly Delayed,4,5,1,1,758.75,758.75,2,2024-02-17 04:52:33,261,0,salt,grocery & staples,38,38918.88,0.0035350885116899,10.0,3.08,0
2,418.48,2024-06-17 13:27:48,2024-06-17 13:44:48,2024-06-17 13:41:48,On Time,1472.61,Cash,biscuits,snacks & munchies,nagar llc,418.48,643.82,35.0,90,12,90,-3.0,2.7,On Time,13,0,0,3,6810.71,2270.2366666666667,5,2024-06-17 13:27:48,140,1,biscuits,snacks & munchies,31,41012.99,0.0037253011849018,-3.0,2.7,0
2,329.79,2024-02-17 20:02:29,2024-02-17 20:16:29,2024-02-17 20:21:29,On Time,877.98,Wallet,frozen biryani,instant & frozen food,chakrabarti-batra,329.79,549.65,40.0,180,13,72,5.0,2.43,On Time,20,5,1,4,6143.59,1535.8975,11,2024-03-06 18:58:23,243,1,frozen biryani,instant & frozen food,34,23983.17,0.0021784447224818,5.0,2.43,0
3,918.58,2024-09-28 18:29:40,2024-09-28 18:45:40,2024-09-28 18:45:40,On Time,1028.61,Wallet,soap,personal care,mandal llc,918.58,1413.2,35.0,365,16,52,0.0,2.52,On Time,18,5,1,2,3713.64,1856.82,6,2024-09-28 18:29:40,37,1,soap,personal care,34,33963.16,0.0030849494316559,0.0,2.52,0
3,769.24,2023-12-10 22:25:05,2023-12-10 22:43:05,2023-12-10 22:45:05,On Time,681.91,Wallet,frozen biryani,instant & frozen food,som inc,769.24,1282.07,40.0,180,11,54,2.0,2.23,On Time,22,6,1,5,5624.4800000000005,1124.8960000000002,10,2024-09-10 12:34:01,55,1,frozen biryani,instant & frozen food,44,35680.47,0.0032409365220349,2.0,2.23,0
3,630.84,2023-08-20 12:58:45,2023-08-20 13:11:45,2023-08-20 13:16:45,On Time,743.73,Card,spinach,fruits & vegetables,"thakur, shah and pingle",630.84,841.12,25.0,3,14,53,5.0,3.99,On Time,12,6,1,3,2440.08,813.36,7,2024-03-20 21:38:09,228,1,spinach,fruits & vegetables,40,40682.67,0.0036952974839427,5.0,3.99,0
3,616.45,2023-12-12 10:53:21,2023-12-12 11:10:21,2023-12-12 11:35:21,Significantly Delayed,1757.08,Wallet,ice cream,instant & frozen food,mohan-virk,616.45,1027.42,40.0,180,11,58,25.0,4.95,Significantly Delayed,10,1,0,3,5952.07,1984.0233333333333,8,2024-02-10 23:18:46,267,1,ice cream,instant & frozen food,43,45529.51,0.0041355467511878,25.0,4.95,0
2,441.2,2024-11-04 13:50:21,2024-11-04 14:02:21,2024-11-04 14:05:21,On Time,4981.16,Cash,orange juice,cold drinks & juices,palla llc,441.2,630.29,30.0,180,25,72,3.0,0.55,On Time,13,0,0,4,11660.19,2915.0475,7,2024-11-04 13:50:21,0,1,orange juice,cold drinks & juices,35,42096.74,0.0038237406100483,3.0,0.55,0
1,152.55,2024-04-15 03:39:28,2024-04-15 03:59:28,2024-04-15 04:04:28,On Time,4687.37,Cash,popcorn,snacks & munchies,"chanda, som and vohra",152.55,234.69,35.0,90,22,68,5.0,4.94,On Time,3,0,0,4,14008.75,3502.1875,6,2024-04-15 03:39:28,203,1,popcorn,snacks & munchies,29,34450.39,0.0031292056172283,5.0,4.94,0
3,274.25,2024-08-16 02:20:34,2024-08-16 02:36:34,2024-08-16 03:01:34,Significantly Delayed,1763.44,Card,baby wipes,baby care,balakrishnan ltd,274.25,391.79,30.0,365,26,77,25.0,4.0,Significantly Delayed,2,4,0,5,8313.27,1662.654,12,2024-09-13 02:31:41,52,1,baby wipes,baby care,31,40717.59,0.0036984693452817,25.0,4.0,0
1,71.6,2024-02-10 15:58:18,2024-02-10 16:10:18,2024-02-10 16:14:18,On Time,4214.63,UPI,rice,grocery & staples,kanda-gupta,71.6,84.24,15.0,365,14,64,4.0,0.55,On Time,15,5,1,3,8870.73,2956.91,5,2024-03-18 08:19:53,231,1,rice,grocery & staples,37,35502.71,0.0032247901855052,4.0,0.55,0
1,267.61,2023-12-10 10:59:33,2023-12-10 11:17:33,2023-12-10 11:20:33,On Time,1983.74,Wallet,nuts,snacks & munchies,jha group,267.61,411.71,35.0,90,22,75,3.0,0.8,On Time,10,6,1,2,5605.43,2802.715,3,2024-04-04 07:26:06,214,1,nuts,snacks & munchies,26,32805.98,0.0029798401961394,3.0,0.8,0
2,831.1,2024-09-21 01:54:08,2024-09-21 02:09:08,2024-09-21 02:08:08,On Time,4432.19,Wallet,dog food,pet care,sandal plc,831.1,1278.62,35.0,365,28,65,-1.0,3.56,On Time,1,5,1,3,6559.789999999999,2186.5966666666664,6,2024-09-21 01:54:08,44,1,dog food,pet care,23,36677.48,0.0033314971598806,-1.0,3.56,0
1,508.0,2023-04-01 16:22:21,2023-04-01 16:40:21,2023-04-01 16:53:21,Slightly Delayed,3724.91,Card,dish soap,household care,dhar plc,508.0,677.33,25.0,365,17,59,13.0,4.91,Slightly Delayed,16,5,1,2,5366.28,2683.14,3,2023-09-22 12:05:11,409,1,dish soap,household care,51,58768.96,0.0053381154683784,13.0,4.91,0
3,97.04,2024-09-09 08:59:24,2024-09-09 09:19:24,2024-09-09 09:42:24,Significantly Delayed,212.61,Card,wheat flour,grocery & staples,khurana and sons,97.04,114.16,15.0,365,28,93,23.0,2.23,Significantly Delayed,8,0,0,3,7194.67,2398.2233333333334,5,2024-09-09 08:59:24,56,1,wheat flour,grocery & staples,43,41198.87,0.0037421850791082,23.0,2.23,0
1,785.67,2023-04-19 00:52:00,2023-04-19 01:10:00,2023-04-19 01:39:00,Significantly Delayed,4575.56,Card,cough syrup,pharmacy,kurian-chhabra,785.67,982.09,20.0,365,25,72,29.0,3.92,Significantly Delayed,0,2,0,3,10541.33,3513.776666666666,5,2024-06-25 10:54:04,132,1,cough syrup,pharmacy,55,71356.43000000001,0.0064814633907297,29.0,3.92,0
3,217.4,2023-05-18 22:59:49,2023-05-18 23:10:49,2023-05-18 23:22:49,Slightly Delayed,274.25,Card,cough syrup,pharmacy,edwin and sons,217.4,271.75,20.0,365,22,82,12.0,2.92,Slightly Delayed,22,3,0,3,4327.63,1442.5433333333333,7,2024-04-24 23:57:49,193,1,cough syrup,pharmacy,39,34055.54,0.0030933405127124,12.0,2.92,0
3,281.73,2024-10-15 03:02:28,2024-10-15 03:19:28,2024-10-15 03:17:28,On Time,2181.43,UPI,eggs,dairy & breakfast,chaudhuri plc,281.73,352.16,20.0,7,17,93,-2.0,2.31,On Time,3,1,0,3,5999.26,1999.753333333333,9,2024-10-15 03:02:28,20,1,eggs,dairy & breakfast,34,36894.13,0.0033511759616873,-2.0,2.31,0
1,423.56,2023-09-09 08:37:21,2023-09-09 08:50:21,2023-09-09 08:53:21,On Time,4860.59,UPI,shampoo,personal care,sant-mahajan,423.56,651.63,35.0,365,20,52,3.0,3.9,On Time,8,5,1,5,15492.15,3098.43,9,2024-09-15 00:08:35,50,1,shampoo,personal care,27,25453.47,0.0023119953446667,3.0,3.9,0
3,887.48,2024-06-10 02:03:34,2024-06-10 02:13:34,2024-06-10 02:11:34,On Time,3772.64,Card,cat food,pet care,doctor-patla,887.48,1365.35,35.0,365,18,79,-2.0,4.46,On Time,2,0,0,5,10384.25,2076.85,14,2024-06-10 02:03:34,147,1,cat food,pet care,43,45357.51,0.0041199236082811,-2.0,4.46,0
1,874.78,2023-05-23 22:47:56,2023-05-23 22:57:56,2023-05-23 23:05:56,Slightly Delayed,1509.64,Card,orange juice,cold drinks & juices,gupta ltd,874.78,1249.69,30.0,180,21,90,8.0,4.79,Slightly Delayed,22,1,0,3,5778.1900000000005,1926.0633333333333,7,2023-10-09 12:12:03,392,1,orange juice,cold drinks & juices,32,37380.54,0.0033953576648342,8.0,4.79,0
2,483.05,2024-01-01 03:28:25,2024-01-01 03:47:25,2024-01-01 03:42:25,On Time,2345.34,Cash,biscuits,snacks & munchies,yohannan inc,483.05,743.15,35.0,90,21,76,-5.0,4.01,On Time,3,0,0,4,11293.92,2823.48,10,2024-04-29 17:49:09,189,1,biscuits,snacks & munchies,37,40695.880000000005,0.0036964973776509,-5.0,4.01,0
3,915.45,2023-07-08 14:04:31,2023-07-08 14:15:31,2023-07-08 14:14:31,On Time,1429.18,UPI,dish soap,household care,hans inc,915.45,1220.6,25.0,365,25,60,-1.0,4.12,On Time,14,5,1,2,2261.55,1130.775,6,2024-04-20 12:49:11,198,1,dish soap,household care,29,46955.29,0.0042650535226622,-1.0,4.12,0
2,227.22,2023-12-10 09:28:57,2023-12-10 09:47:57,2023-12-10 09:46:57,On Time,2817.03,Card,chocolates,snacks & munchies,goda inc,227.22,349.57,35.0,90,26,99,-1.0,2.92,On Time,9,6,1,2,7569.92,3784.96,5,2024-10-05 19:02:54,30,1,chocolates,snacks & munchies,35,37357.6,0.0033932739735651,-1.0,2.92,0
2,395.82,2023-12-04 23:04:48,2023-12-04 23:23:48,2023-12-04 23:18:48,On Time,2627.96,UPI,popcorn,snacks & munchies,"chaudhari, pant and singh",395.82,608.95,35.0,90,22,66,-5.0,2.04,On Time,23,0,0,3,4160.1900000000005,1386.7300000000002,6,2024-07-28 05:10:33,99,1,popcorn,snacks & munchies,33,41810.85,0.0037977725848994,-5.0,2.04,0
3,229.38,2023-03-27 06:15:38,2023-03-27 06:25:38,2023-03-27 06:25:38,On Time,3597.75,Wallet,instant noodles,instant & frozen food,dar-kumar,229.38,382.3,40.0,180,19,70,0.0,3.76,On Time,6,0,0,1,3597.75,3597.75,3,2023-03-27 06:15:38,588,0,instant noodles,instant & frozen food,35,35697.35,0.0032424697700132,0.0,3.76,0
1,275.03,2024-08-31 16:03:49,2024-08-31 16:13:49,2024-08-31 16:25:49,Slightly Delayed,2015.68,Cash,baby wipes,baby care,loyal inc,275.03,392.9,30.0,365,15,80,12.0,4.33,Slightly Delayed,16,5,1,3,4916.95,1638.9833333333331,4,2024-08-31 16:03:49,65,1,baby wipes,baby care,31,40890.67,0.0037141905869928,12.0,4.33,0
3,475.04,2024-04-30 04:27:38,2024-04-30 04:43:38,2024-04-30 04:39:38,On Time,1843.61,UPI,frozen biryani,instant & frozen food,viswanathan-sha,475.04,791.73,40.0,180,23,66,-4.0,4.44,On Time,4,1,0,3,6807.77,2269.2566666666667,7,2024-04-30 04:27:38,188,1,frozen biryani,instant & frozen food,50,52307.02,0.0047511630725944,-4.0,4.44,0
2,942.37,2024-02-01 02:23:06,2024-02-01 02:39:06,2024-02-01 02:41:06,On Time,4864.14,Cash,vitamins,pharmacy,sundaram inc,942.37,1177.96,20.0,365,14,53,2.0,2.14,On Time,2,3,0,3,7172.59,2390.863333333333,5,2024-07-06 06:23:10,121,1,vitamins,pharmacy,55,52052.13,0.0047280108464577,2.0,2.14,0
3,400.92,2023-09-02 19:12:26,2023-09-02 19:22:26,2023-09-02 19:22:26,On Time,2835.92,UPI,lotion,personal care,"mannan, naidu and sama",400.92,616.8,35.0,365,17,100,0.0,4.5,On Time,19,5,1,3,6870.56,2290.1866666666665,7,2023-09-02 19:12:26,429,1,lotion,personal care,36,42972.89,0.0039033232650352,0.0,4.5,0
1,71.6,2023-06-15 15:44:24,2023-06-15 15:59:24,2023-06-15 15:58:24,On Time,2203.94,Card,rice,grocery & staples,kanda-gupta,71.6,84.24,15.0,365,14,64,-1.0,1.01,On Time,15,3,0,3,5392.450000000001,1797.4833333333336,6,2024-10-15 13:06:15,20,1,rice,grocery & staples,37,35502.71,0.0032247901855052,-1.0,1.01,0
1,724.84,2024-03-30 18:24:14,2024-03-30 18:40:14,2024-03-30 18:45:14,On Time,3410.21,UPI,butter,dairy & breakfast,gara and sons,724.84,906.05,20.0,7,17,64,5.0,3.13,On Time,18,5,1,2,4985.01,2492.505,2,2024-03-30 18:24:14,219,1,butter,dairy & breakfast,33,34016.62,0.0030898053224687,5.0,3.13,0
2,98.32,2024-01-25 04:46:48,2024-01-25 05:00:48,2024-01-25 04:56:48,On Time,3122.85,Card,pet treats,pet care,"minhas, kapoor and sethi",98.32,151.26,35.0,365,27,95,-4.0,0.71,On Time,4,3,0,2,7205.32,3602.66,4,2024-08-12 21:32:30,83,1,pet treats,pet care,36,51359.59,0.0046651058965238,-4.0,0.71,0
