feature,coefficient,abs_coef
cat__order_date_2024-09-30 09:24:51,-6.40635230038645,6.40635230038645
cat__last_order_date_2024-10-17 13:13:23,-6.406026755871532,6.406026755871532
cat__actual_delivery_time_2024-01-13 02:00:40,6.403600033495223,6.403600033495223
cat__promised_delivery_time_2024-01-13 01:58:40,6.403600032607994,6.403600032607994
cat__order_date_2024-01-13 01:41:40,6.403600031720494,6.403600031720494
cat__actual_delivery_time_2024-05-16 05:09:13,6.389131024761706,6.389131024761706
cat__promised_delivery_time_2024-05-16 04:55:13,6.38913102473622,6.38913102473622
cat__order_date_2024-05-16 04:45:13,6.389131024710733,6.389131024710733
cat__order_date_2023-09-05 16:53:11,-6.381531251740456,6.381531251740456
cat__promised_delivery_time_2023-09-05 17:04:11,-6.381531251653929,6.381531251653929
cat__actual_delivery_time_2023-09-05 17:02:11,-6.3815312515674,6.3815312515674
cat__actual_delivery_time_2024-07-05 13:12:49,6.380693472990956,6.380693472990956
cat__promised_delivery_time_2024-07-05 13:13:49,6.380693472969428,6.380693472969428
cat__order_date_2024-07-05 13:01:49,6.380693472947898,6.380693472947898
cat__actual_delivery_time_2024-08-22 16:13:25,-6.373611558358044,6.373611558358044
cat__promised_delivery_time_2024-08-22 16:14:25,-6.373611557661609,6.373611557661609
cat__order_date_2024-08-22 15:55:25,-6.3736115569652005,6.3736115569652005
cat__last_order_date_2024-05-25 00:12:13,6.37152500095444,6.37152500095444
cat__order_date_2024-05-28 19:41:00,-6.36396960130759,6.36396960130759
cat__promised_delivery_time_2024-05-28 20:01:00,-6.363969600477655,6.363969600477655
cat__actual_delivery_time_2024-05-28 20:08:00,-6.36396959964769,6.36396959964769
cat__actual_delivery_time_2024-08-03 11:42:53,-6.363569964680201,6.363569964680201
cat__promised_delivery_time_2024-08-03 11:42:53,-6.363569964115151,6.363569964115151
cat__order_date_2024-08-03 11:28:53,-6.363569963550125,6.363569963550125
cat__brand_tella-master,-6.356219152252318,6.356219152252318
cat__order_date_2024-10-28 18:46:06,6.355465929071985,6.355465929071985
cat__promised_delivery_time_2024-10-28 19:05:06,6.355465927404525,6.355465927404525
cat__actual_delivery_time_2024-10-28 19:11:06,6.355465925737003,6.355465925737003
cat__brand_kanda-gupta,-6.351525923148924,6.351525923148924
cat__order_date_2023-10-16 18:07:51,-6.351145010141979,6.351145010141979
cat__promised_delivery_time_2023-10-16 18:22:51,-6.351145009932697,6.351145009932697
cat__actual_delivery_time_2023-10-16 18:20:51,-6.351145009723411,6.351145009723411
cat__actual_delivery_time_2023-08-08 02:44:27,6.337603426353618,6.337603426353618
cat__promised_delivery_time_2023-08-08 02:45:27,6.3376034259514205,6.3376034259514205
cat__order_date_2023-08-08 02:28:27,6.337603425549232,6.337603425549232
"cat__brand_chad, yohannan and chopra",-6.334849533780418,6.334849533780418
cat__actual_delivery_time_2023-06-25 00:07:15,6.329759275610763,6.329759275610763
cat__promised_delivery_time_2023-06-25 00:09:15,6.3297592754182235,6.3297592754182235
cat__order_date_2023-06-24 23:52:15,6.329759275225689,6.329759275225689
cat__last_order_date_2024-06-17 12:19:04,6.329759264973211,6.329759264973211
cat__order_date_2023-04-30 16:32:38,-6.327882977464494,6.327882977464494
cat__promised_delivery_time_2023-04-30 16:44:38,-6.327882976869858,6.327882976869858
cat__actual_delivery_time_2023-04-30 16:40:38,-6.327882976275199,6.327882976275199
cat__actual_delivery_time_2023-12-18 04:24:37,-6.324631373720228,6.324631373720228
cat__promised_delivery_time_2023-12-18 04:29:37,-6.324631373702147,6.324631373702147
cat__order_date_2023-12-18 04:18:37,-6.32463137368407,6.32463137368407
cat__last_order_date_2024-06-18 15:23:30,6.32290570532142,6.32290570532142
cat__order_date_2024-10-25 02:05:26,6.313089235379525,6.313089235379525
cat__promised_delivery_time_2024-10-25 02:20:26,6.313089235100761,6.313089235100761
cat__actual_delivery_time_2024-10-25 02:23:26,6.313089234821984,6.313089234821984
cat__last_order_date_2024-10-29 18:19:37,-6.312607974071639,6.312607974071639
cat__order_date_2023-06-25 00:32:19,-6.305671337705764,6.305671337705764
cat__promised_delivery_time_2023-06-25 00:42:19,-6.305671337056173,6.305671337056173
cat__actual_delivery_time_2023-06-25 00:40:19,-6.3056713364065615,6.3056713364065615
cat__order_date_2023-10-17 21:03:10,-6.301192712847104,6.301192712847104
cat__promised_delivery_time_2023-10-17 21:20:10,-6.301192712261997,6.301192712261997
cat__actual_delivery_time_2023-10-17 21:20:10,-6.301192711676871,6.301192711676871
cat__order_date_2023-12-05 10:13:47,-6.30092083109518,6.30092083109518
cat__promised_delivery_time_2023-12-05 10:27:47,-6.300920829653111,6.300920829653111
cat__actual_delivery_time_2023-12-05 10:32:47,-6.300920828210993,6.300920828210993
cat__actual_delivery_time_2023-07-29 06:33:49,6.300441422332916,6.300441422332916
cat__promised_delivery_time_2023-07-29 06:38:49,6.300441421501885,6.300441421501885
cat__order_date_2023-07-29 06:28:49,6.300441420670879,6.300441420670879
cat__actual_delivery_time_2024-10-29 01:36:06,-6.299714298649339,6.299714298649339
cat__promised_delivery_time_2024-10-29 01:35:06,-6.299714298488198,6.299714298488198
cat__order_date_2024-10-29 01:18:06,-6.299714298327065,6.299714298327065
cat__order_date_2024-03-23 03:57:26,-6.295961976772976,6.295961976772976
cat__promised_delivery_time_2024-03-23 04:07:26,-6.295961976192461,6.295961976192461
cat__actual_delivery_time_2024-03-23 04:02:26,-6.295961975611927,6.295961975611927
cat__actual_delivery_time_2023-06-29 23:08:02,-6.294505768477361,6.294505768477361
cat__promised_delivery_time_2023-06-29 22:44:02,-6.294505768310141,6.294505768310141
cat__order_date_2023-06-29 22:32:02,-6.294505768142931,6.294505768142931
cat__actual_delivery_time_2023-08-06 08:07:40,6.293575779861427,6.293575779861427
cat__promised_delivery_time_2023-08-06 08:09:40,6.29357577962397,6.29357577962397
cat__order_date_2023-08-06 07:53:40,6.293575779386518,6.293575779386518
cat__order_date_2024-05-31 15:09:35,6.292281765010433,6.292281765010433
cat__promised_delivery_time_2024-05-31 15:19:35,6.292281764400994,6.292281764400994
cat__actual_delivery_time_2024-05-31 15:42:35,6.292281763791531,6.292281763791531
cat__last_order_date_2023-08-26 07:00:27,-6.290820686110628,6.290820686110628
cat__actual_delivery_time_2023-08-26 07:29:27,-6.29082067594839,6.29082067594839
cat__promised_delivery_time_2023-08-26 07:17:27,-6.2908206758303375,6.2908206758303375
cat__order_date_2023-08-26 07:00:27,-6.290820675712293,6.290820675712293
cat__order_date_2024-04-03 20:29:42,6.290716378262365,6.290716378262365
cat__promised_delivery_time_2024-04-03 20:46:42,6.290716378045787,6.290716378045787
cat__actual_delivery_time_2024-04-03 20:47:42,6.290716377829197,6.290716377829197
cat__last_order_date_2024-10-05 13:55:42,-6.2901432870484415,6.2901432870484415
cat__actual_delivery_time_2024-10-05 14:28:42,-6.290143275957549,6.290143275957549
cat__promised_delivery_time_2024-10-05 14:15:42,-6.290143275398508,6.290143275398508
cat__order_date_2024-10-05 13:55:42,-6.290143274839489,6.290143274839489
cat__actual_delivery_time_2024-09-02 07:48:33,-6.2856491523194125,6.2856491523194125
cat__promised_delivery_time_2024-09-02 07:48:33,-6.28564915160933,6.28564915160933
cat__order_date_2024-09-02 07:38:33,-6.285649150899275,6.285649150899275
cat__last_order_date_2024-10-13 09:36:43,-6.284917327164818,6.284917327164818
cat__last_order_date_2024-08-15 12:33:04,6.283395441375529,6.283395441375529
cat__order_date_2024-06-06 19:22:30,-6.283012389270632,6.283012389270632
cat__promised_delivery_time_2024-06-06 19:40:30,-6.2830123886126215,6.2830123886126215
cat__actual_delivery_time_2024-06-06 19:41:30,-6.283012387954584,6.283012387954584
cat__product_name_x_mangoes,6.282203048801559,6.282203048801559
cat__product_name_y_mangoes,6.28220234146479,6.28220234146479
cat__actual_delivery_time_2024-01-29 09:17:28,-6.28154624763765,6.28154624763765
cat__promised_delivery_time_2024-01-29 09:17:28,-6.281546246825848,6.281546246825848
cat__order_date_2024-01-29 08:59:28,-6.2815462460140825,6.2815462460140825
cat__last_order_date_2024-10-06 02:25:15,-6.27833588034904,6.27833588034904
cat__order_date_2024-04-12 17:05:00,6.27774136663444,6.27774136663444
cat__promised_delivery_time_2024-04-12 17:21:00,6.277741366175549,6.277741366175549
cat__actual_delivery_time_2024-04-12 17:30:00,6.27774136571664,6.27774136571664
cat__last_order_date_2024-08-09 21:38:00,-6.276315496642276,6.276315496642276
cat__actual_delivery_time_2024-08-09 21:59:00,-6.27631548891423,6.27631548891423
cat__promised_delivery_time_2024-08-09 21:58:00,-6.276315488560824,6.276315488560824
cat__order_date_2024-08-09 21:38:00,-6.276315488207433,6.276315488207433
cat__order_date_2024-05-22 19:09:02,6.274297624429085,6.274297624429085
cat__promised_delivery_time_2024-05-22 19:23:02,6.274297624177993,6.274297624177993
cat__actual_delivery_time_2024-05-22 19:24:02,6.27429762392689,6.27429762392689
cat__order_date_2023-07-17 13:42:50,-6.271602193731352,6.271602193731352
cat__promised_delivery_time_2023-07-17 13:55:50,-6.27160219335148,6.27160219335148
cat__actual_delivery_time_2023-07-17 14:03:50,-6.271602192971598,6.271602192971598
cat__order_date_2023-10-16 13:16:53,6.271310015552839,6.271310015552839
cat__promised_delivery_time_2023-10-16 13:30:53,6.2713100154782415,6.2713100154782415
cat__actual_delivery_time_2023-10-16 14:00:53,6.271310015403641,6.271310015403641
cat__order_date_2024-09-26 19:49:44,6.269056439419621,6.269056439419621
cat__promised_delivery_time_2024-09-26 20:01:44,6.269056439192569,6.269056439192569
cat__actual_delivery_time_2024-09-26 20:14:44,6.2690564389655075,6.2690564389655075
cat__actual_delivery_time_2023-07-23 13:39:28,6.265002594562029,6.265002594562029
cat__promised_delivery_time_2023-07-23 13:35:28,6.2650025937859795,6.2650025937859795
cat__order_date_2023-07-23 13:23:28,6.265002593009956,6.265002593009956
cat__actual_delivery_time_2023-09-16 20:53:34,-6.255133119976498,6.255133119976498
cat__promised_delivery_time_2023-09-16 20:55:34,-6.255133117879871,6.255133117879871
cat__order_date_2023-09-16 20:38:34,-6.255133115783325,6.255133115783325
cat__order_date_2023-04-30 20:52:21,-6.251436405268236,6.251436405268236
cat__promised_delivery_time_2023-04-30 21:11:21,-6.251436404650031,6.251436404650031
cat__actual_delivery_time_2023-04-30 21:26:21,-6.2514364040318045,6.2514364040318045
cat__order_date_2023-08-13 22:37:01,6.238676217668321,6.238676217668321
cat__promised_delivery_time_2023-08-13 22:57:01,6.238676217644516,6.238676217644516
cat__actual_delivery_time_2023-08-13 22:56:01,6.2386762176207045,6.2386762176207045
"cat__brand_ramanathan, joshi and srinivasan",-6.235269120483588,6.235269120483588
cat__actual_delivery_time_2023-06-10 17:59:41,6.222610739359496,6.222610739359496
cat__promised_delivery_time_2023-06-10 18:01:41,6.222610738539708,6.222610738539708
cat__order_date_2023-06-10 17:45:41,6.222610737719949,6.222610737719949
cat__order_date_2023-09-11 22:37:29,-6.213416652017656,6.213416652017656
cat__promised_delivery_time_2023-09-11 22:57:29,-6.213416651767371,6.213416651767371
cat__actual_delivery_time_2023-09-11 22:53:29,-6.21341665151708,6.21341665151708
cat__actual_delivery_time_2024-02-04 16:29:37,6.212954847132128,6.212954847132128
cat__promised_delivery_time_2024-02-04 16:28:37,6.2129548469797475,6.2129548469797475
cat__order_date_2024-02-04 16:12:37,6.212954846827371,6.212954846827371
cat__last_order_date_2024-05-15 05:35:36,6.204315423191366,6.204315423191366
cat__actual_delivery_time_2023-11-03 22:58:39,-6.201488492868446,6.201488492868446
cat__promised_delivery_time_2023-11-03 23:02:39,-6.201488492617105,6.201488492617105
cat__order_date_2023-11-03 22:42:39,-6.201488492365775,6.201488492365775
cat__actual_delivery_time_2023-08-10 21:31:51,6.19676436125903,6.19676436125903
cat__promised_delivery_time_2023-08-10 21:28:51,6.196764360436538,6.196764360436538
cat__order_date_2023-08-10 21:11:51,6.196764359614071,6.196764359614071
cat__brand_deo-kamdar,6.1955887273613595,6.1955887273613595
cat__actual_delivery_time_2024-03-14 04:51:14,-6.1936062706234685,6.1936062706234685
cat__promised_delivery_time_2024-03-14 04:51:14,-6.193606269950752,6.193606269950752
cat__order_date_2024-03-14 04:38:14,-6.193606269278063,6.193606269278063
cat__order_date_2023-10-21 20:23:10,-6.191351793984032,6.191351793984032
cat__promised_delivery_time_2023-10-21 20:43:10,-6.191351793914696,6.191351793914696
cat__actual_delivery_time_2023-10-21 20:47:10,-6.19135179384536,6.19135179384536
cat__brand_dar-kumar,6.187938858028626,6.187938858028626
cat__actual_delivery_time_2024-04-27 22:38:57,6.183856207764112,6.183856207764112
cat__promised_delivery_time_2024-04-27 22:36:57,6.1838562071490255,6.1838562071490255
cat__order_date_2024-04-27 22:17:57,6.18385620653396,6.18385620653396
cat__actual_delivery_time_2023-10-09 05:09:34,6.182820883799326,6.182820883799326
cat__promised_delivery_time_2023-10-09 05:13:34,6.182820883678783,6.182820883678783
cat__order_date_2023-10-09 05:03:34,6.182820883558245,6.182820883558245
cat__order_date_2024-08-28 23:22:09,-6.178970013095847,6.178970013095847
cat__promised_delivery_time_2024-08-28 23:36:09,-6.178970010365634,6.178970010365634
cat__actual_delivery_time_2024-08-28 23:36:09,-6.1789700076353204,6.1789700076353204
cat__brand_dalal plc,-6.178536656839667,6.178536656839667
cat__actual_delivery_time_2023-08-01 10:14:42,-6.175231683278734,6.175231683278734
cat__promised_delivery_time_2023-08-01 10:15:42,-6.175231682707497,6.175231682707497
cat__order_date_2023-08-01 10:02:42,-6.175231682136025,6.175231682136025
cat__order_date_2023-06-19 05:32:30,-6.172302697196551,6.172302697196551
cat__promised_delivery_time_2023-06-19 05:49:30,-6.172302697165658,6.172302697165658
cat__actual_delivery_time_2023-06-19 05:53:30,-6.172302697134768,6.172302697134768
cat__actual_delivery_time_2023-04-19 03:55:40,6.168567205094453,6.168567205094453
cat__promised_delivery_time_2023-04-19 03:59:40,6.168567204582133,6.168567204582133
cat__order_date_2023-04-19 03:40:40,6.1685672040698325,6.1685672040698325
cat__brand_kala-vig,6.1676609922562164,6.1676609922562164
cat__brand_mallick plc,-6.164371642762101,6.164371642762101
cat__order_date_2023-03-18 19:45:58,6.164100109367741,6.164100109367741
cat__promised_delivery_time_2023-03-18 20:01:58,6.16410010840431,6.16410010840431
cat__actual_delivery_time_2023-03-18 20:06:58,6.1641001074408415,6.1641001074408415
cat__order_date_2024-01-04 14:06:21,6.163851009405597,6.163851009405597
cat__promised_delivery_time_2024-01-04 14:19:21,6.163851009037755,6.163851009037755
cat__actual_delivery_time_2024-01-04 14:19:21,6.163851008669896,6.163851008669896
cat__order_date_2024-06-26 11:29:47,-6.161334585921876,6.161334585921876
cat__promised_delivery_time_2024-06-26 11:40:47,-6.161334585765988,6.161334585765988
cat__actual_delivery_time_2024-06-26 11:42:47,-6.161334585610095,6.161334585610095
cat__actual_delivery_time_2024-07-21 05:54:04,-6.159368646720259,6.159368646720259
cat__promised_delivery_time_2024-07-21 05:49:04,-6.159368646097775,6.159368646097775
cat__order_date_2024-07-21 05:29:04,-6.159368645475316,6.159368645475316
cat__order_date_2023-05-16 14:06:16,-6.15451606724832,6.15451606724832
cat__promised_delivery_time_2023-05-16 14:23:16,-6.154516066941027,6.154516066941027
cat__actual_delivery_time_2023-05-16 14:26:16,-6.1545160666337235,6.1545160666337235
cat__actual_delivery_time_2024-09-23 13:29:12,-6.152545750353925,6.152545750353925
cat__promised_delivery_time_2024-09-23 13:25:12,-6.1525457488831785,6.1525457488831785
cat__order_date_2024-09-23 13:07:12,-6.152545747412487,6.152545747412487
cat__actual_delivery_time_2023-07-16 13:17:35,6.14862357446173,6.14862357446173
cat__promised_delivery_time_2023-07-16 13:15:35,6.148623573823955,6.148623573823955
cat__order_date_2023-07-16 13:01:35,6.1486235731862,6.1486235731862
cat__actual_delivery_time_2023-09-05 10:08:35,-6.1455451405839785,6.1455451405839785
cat__promised_delivery_time_2023-09-05 10:13:35,-6.145545140460905,6.145545140460905
cat__order_date_2023-09-05 10:02:35,-6.145545140337842,6.145545140337842
cat__brand_srinivas plc,6.144571651097354,6.144571651097354
cat__order_date_2024-07-14 09:14:56,6.139063861619524,6.139063861619524
cat__promised_delivery_time_2024-07-14 09:24:56,6.139063861085619,6.139063861085619
cat__actual_delivery_time_2024-07-14 09:24:56,6.139063860551693,6.139063860551693
cat__order_date_2023-12-10 00:09:16,-6.128884638854625,6.128884638854625
cat__promised_delivery_time_2023-12-10 00:22:16,-6.128884638103432,6.128884638103432
cat__actual_delivery_time_2023-12-10 00:47:16,-6.128884637352214,6.128884637352214
cat__order_date_2023-08-02 11:10:40,-6.128268670335303,6.128268670335303
cat__promised_delivery_time_2023-08-02 11:23:40,-6.128268670319275,6.128268670319275
cat__actual_delivery_time_2023-08-02 11:36:40,-6.128268670303252,6.128268670303252
cat__actual_delivery_time_2023-11-15 04:56:13,-6.12764509782585,6.12764509782585
cat__promised_delivery_time_2023-11-15 04:35:13,-6.127645097515537,6.127645097515537
cat__order_date_2023-11-15 04:16:13,-6.12764509720524,6.12764509720524
cat__last_order_date_2023-12-21 01:28:43,-6.12764506803443,6.12764506803443
